match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5440131216,4559235281,FALSE,5/28/2020 12:55,981,5310,1,0,3,71,4,136,"12,22,3,90,44","110,85,33,5,8"
5440131114,4559253725,TRUE,5/28/2020 12:55,1525,2857,1,7,22,18,2,251,"3,104,15,84,42","67,74,44,5,23"
5440131019,4559234567,TRUE,5/28/2020 12:55,910,3183,6,0,3,51,9,144,"82,72,43,5,97","53,98,112,71,68"
5440130218,4559232565,TRUE,5/28/2020 12:54,914,3144,2,0,3,53,7,261,"14,10,109,84,17","90,97,103,105,91"
5440130100,4559253772,TRUE,5/28/2020 12:54,1499,4613,2,7,22,66,7,185,"44,128,99,107,10","2,31,93,17,101"
5440130000,4559250872,TRUE,5/28/2020 12:54,1567,3162,4,7,3,44,7,227,"114,39,42,15,30","13,12,14,84,87"
5440129713,4559253208,TRUE,5/28/2020 12:54,1648,2169,1,0,22,54,2,171,"46,60,73,50,64","90,102,21,62,52"
5440129611,4559252824,TRUE,5/28/2020 12:54,1644,1367,1,0,22,39,7,151,"63,53,47,40,27","1,9,91,96,121"
5440129419,4559253096,TRUE,5/28/2020 12:54,1643,4469,3,7,22,59,7,145,"8,7,39,84,56","44,105,46,14,90"
5440129313,4559231011,TRUE,5/28/2020 12:54,902,,,0,3,47,5,213,"37,92,40,54,29","36,30,105,17,85"
5440129116,4559236744,FALSE,5/28/2020 12:54,1040,3846,5,7,22,56,8,154,"73,60,11,75,3","83,6,38,20,46"
5440129002,4559252408,FALSE,5/28/2020 12:54,1614,2229,2,0,22,42,10,223,"38,6,114,3,102","87,16,20,8,21"
5440128716,4559231183,TRUE,5/28/2020 12:54,917,2331,4,0,22,46,7,123,"21,27,55,64,53","103,80,76,105,45"
5440128712,4559250974,FALSE,5/28/2020 12:54,1565,2441,4,7,22,38,7,227,"77,22,25,93,71","74,51,76,6,79"
5440128701,4559252035,TRUE,5/28/2020 12:54,1614,3197,2,0,22,52,2,144,"34,99,95,7,39","14,35,10,98,44"
5440128311,4559243952,TRUE,5/28/2020 12:53,1350,4085,2,7,22,51,7,181,"60,44,65,74,20","35,23,48,58,99"
5440128310,4559231437,TRUE,5/28/2020 12:53,918,3847,1,0,3,51,6,111,"55,119,62,37,10","35,65,14,45,111"
5440128204,4559243357,TRUE,5/28/2020 12:53,1331,4377,2,7,22,62,4,132,"80,84,74,64,6","77,26,3,11,69"
